2020-12-13 18:53:00,13.03550000,13.03710000,13.03220000,13.03600000,1285.39000000,1607878439999,16756.56903300,45,1121.00000000,14613.56545500
2020-12-13 18:54:00,13.04040000,13.04630000,13.03030000,13.03090000,993.81000000,1607878499999,12961.76254600,44,427.80000000,5578.99924600
2020-12-13 18:55:00,13.06840000,13.07170000,13.05850000,13.06980000,3754.90000000,1607878559999,49067.96288300,80,1924.79000000,25151.04382200
2020-12-13 18:56:00,13.07200000,13.08290000,13.05890000,13.05890000,3603.15000000,1607878619999,47109.55032800,95,1477.20000000,19314.34257000
2020-12-13 18:57:00,13.05320000,13.05790000,13.03130000,13.05790000,5256.88000000,1607878679999,68574.61811000,101,3026.61000000,39484.08050200
2020-12-13 18:58:00,13.07570000,13.07570000,13.06050000,13.07260000,4582.30000000,1607878739999,59895.55667600,75,2487.67000000,32519.20194400
2020-12-13 18:59:00,13.07010000,13.07010000,13.05670000,13.06340000,1009.17000000,1607878799999,13182.10552100,25,595.71000000,7781.71717100
2020-12-13 19:00:00,13.07350000,13.07760000,13.06770000,13.07650000,2751.09000000,1607878859999,35966.83764000,67,2243.86000000,29336.37834300
2020-12-13 19:01:00,13.07230000,13.07230000,13.05850000,13.05850000,2459.54000000,1607878919999,32131.51139500,43,269.22000000,3516.31328600
2020-12-13 19:02:00,13.05270000,13.05380000,13.04660000,13.05120000,1261.32000000,1607878979999,16462.60126600,37,764.22000000,9974.99048500
2020-12-13 19:03:00,13.05900000,13.06120000,13.05490000,13.06090000,1268.65000000,1607879039999,16568.67153200,34,508.76000000,6644.70440800
2020-12-13 19:04:00,13.06490000,13.06660000,13.06330000,13.06510000,543.23000000,1607879099999,7097.24733600,34,42.03000000,549.15223800
2020-12-13 19:05:00,13.05380000,13.05910000,13.04750000,13.05910000,3486.14000000,1607879159999,45505.40564200,85,2525.09000000,32961.72393200
2020-12-13 19:06:00,13.05720000,13.05820000,13.05190000,13.05230000,436.31000000,1607879219999,5696.35752600,24,207.82000000,2713.53332400
2020-12-13 19:07:00,13.04120000,13.04120000,13.01510000,13.01830000,2483.87000000,1607879279999,32366.09124500,84,330.40000000,4305.72974500
2020-12-13 19:08:00,13.00770000,13.01880000,13.00160000,13.01450000,3866.80000000,1607879339999,50303.57168100,93,2144.71000000,27900.38420700
2020-12-13 19:09:00,12.99850000,12.99850000,12.97230000,12.97430000,7056.62000000,1607879399999,91645.04811200,234,2439.34000000,31693.97148600
2020-12-13 19:10:00,13.01290000,13.01290000,13.00000000,13.00980000,2954.85000000,1607879459999,38436.70167900,71,1770.57000000,23030.62590900
2020-12-13 19:11:00,13.02770000,13.04480000,13.02770000,13.04480000,3819.95000000,1607879519999,49802.05535800,66,3118.15000000,40653.98504200
2020-12-13 19:12:00,13.04810000,13.06040000,13.04810000,13.05650000,1934.80000000,1607879579999,25260.60359300,35,1561.71000000,20388.97475700
2020-12-13 19:13:00,13.04880000,13.05000000,13.03950000,13.03950000,747.72000000,1607879639999,9756.76069200,21,243.84000000,3181.70620700
2020-12-13 19:14:00,13.05070000,13.06990000,13.05070000,13.05890000,3719.56000000,1607879699999,48588.33998700,68,2436.72000000,31829.43958500
2020-12-13 19:15:00,13.06010000,13.06020000,13.05000000,13.05180000,18490.29000000,1607879759999,241329.46221800,117,738.46000000,9637.51114100
2020-12-13 19:16:00,13.03770000,13.04390000,13.03770000,13.04140000,662.88000000,1607879819999,8643.98080900,29,419.57000000,5471.23551300
2020-12-13 19:17:00,13.01830000,13.02210000,13.00340000,13.01920000,3426.93000000,1607879879999,44595.95089800,82,1847.09000000,24043.14916700
2020-12-13 19:18:00,13.00010000,13.00860000,12.98480000,13.00850000,5253.35000000,1607879939999,68297.74606700,134,3156.56000000,41043.85021900
2020-12-13 19:19:00,12.98100000,12.98780000,12.97660000,12.97910000,3489.97000000,1607879999999,45308.65125000,93,1765.47000000,22923.43208600
2020-12-13 19:20:00,12.98140000,12.98300000,12.95630000,12.96760000,4622.05000000,1607880059999,59925.84588000,123,909.99000000,11806.11053000
2020-12-13 19:21:00,12.95470000,12.97510000,12.94790000,12.97290000,12014.05000000,1607880119999,155739.91376700,161,10678.16000000,138423.18313400
2020-12-13 19:22:00,12.97640000,12.97840000,12.96180000,12.96740000,2920.98000000,1607880179999,37887.89826200,89,1560.13000000,20239.52849900
2020-12-13 19:23:00,12.96870000,12.97220000,12.96500000,12.96500000,2354.05000000,1607880239999,30527.11427900,54,221.39000000,2871.31720700
2020-12-13 19:24:00,12.97340000,12.97560000,12.96380000,12.97290000,4006.19000000,1607880299999,51970.91352300,66,3295.01000000,42747.08490800
2020-12-13 19:25:00,12.96720000,12.97650000,12.96250000,12.97380000,2942.20000000,1607880359999,38161.77861100,79,2043.00000000,26501.03409000
2020-12-13 19:26:00,12.97900000,12.97900000,12.97250000,12.97510000,777.21000000,1607880419999,10085.28233900,30,143.92000000,1867.55718200
2020-12-13 19:27:00,12.98190000,12.98450000,12.96790000,12.96790000,527.97000000,1607880479999,6850.71088700,28,225.97000000,2932.54975900
2020-12-13 19:28:00,12.97860000,12.99330000,12.97860000,12.99270000,2411.06000000,1607880539999,31318.61284400,52,1890.91000000,24562.88042700
2020-12-13 19:29:00,13.00510000,13.00510000,12.99000000,12.99380000,1333.17000000,1607880599999,17328.32409700,35,585.61000000,7610.25521600
2020-12-13 19:30:00,12.99890000,12.99890000,12.97420000,12.97630000,996.35000000,1607880659999,12936.52911400,31,451.55000000,5860.40848000
2020-12-13 19:31:00,12.99180000,12.99230000,12.98760000,12.99230000,168.53000000,1607880719999,2189.39706800,15,23.83000000,309.59380100
2020-12-13 19:32:00,12.99220000,12.99220000,12.98570000,12.99080000,2417.25000000,1607880779999,31401.04368800,40,643.95000000,8364.50943000
2020-12-13 19:33:00,12.99520000,13.03160000,12.99520000,13.02210000,6194.66000000,1607880839999,80660.86416700,120,5198.36000000,67686.25898700
2020-12-13 19:34:00,12.99710000,13.01180000,12.99510000,13.00170000,4636.71000000,1607880899999,60290.12466500,82,1329.06000000,17277.69580900
2020-12-13 19:35:00,12.98970000,12.98990000,12.98070000,12.98670000,1754.84000000,1607880959999,22790.06840600,47,1487.90000000,19323.66119500
2020-12-13 19:36:00,12.95800000,12.97960000,12.95520000,12.97540000,6259.71000000,1607881019999,81149.18623500,98,5324.60000000,69025.86402500
2020-12-13 19:37:00,12.97270000,12.97270000,12.96470000,12.96700000,248.90000000,1607881079999,3227.67793200,14,73.21000000,949.45349500
2020-12-13 19:38:00,12.97200000,12.97200000,12.95620000,12.95720000,390.08000000,1607881139999,5055.37205000,18,33.56000000,434.99406800
2020-12-13 19:39:00,12.96720000,12.96770000,12.95140000,12.96090000,2070.56000000,1607881199999,26834.87161800,39,1178.02000000,15263.68209600
2020-12-13 19:40:00,12.95420000,12.96060000,12.94300000,12.96060000,5601.99000000,1607881259999,72548.07651900,93,2776.13000000,35955.04736100
2020-12-13 19:41:00,12.96980000,12.96980000,12.95840000,12.96060000,484.19000000,1607881319999,6277.55686900,17,0.00000000,0.00000000
2020-12-13 19:42:00,12.96760000,12.96760000,12.95990000,12.96540000,1659.71000000,1607881379999,21515.49094400,41,798.96000000,10356.92907300
2020-12-13 19:43:00,12.97780000,12.98540000,12.97610000,12.98540000,539.08000000,1607881439999,6997.92659600,22,355.13000000,4610.56441200
2020-12-13 19:44:00,12.96960000,12.97110000,12.96950000,12.96950000,284.22000000,1607881499999,3686.49434100,8,284.22000000,3686.49434100
