2020-11-15 10:45:00,27.96350000,28.01010000,27.96350000,27.98720000,5507.19300000,1605430799999,154114.67998420,868,3029.21400000,84771.83087980
2020-11-15 11:00:00,27.98990000,28.07720000,27.98040000,28.07480000,9640.51900000,1605431699999,270192.12940530,1202,5830.07200000,163420.99214560
2020-11-15 11:15:00,28.07470000,28.09500000,28.03130000,28.07340000,5525.00700000,1605432599999,155058.00310800,829,2354.01000000,66072.29542440
2020-11-15 11:30:00,28.06850000,28.13330000,28.06040000,28.08010000,16383.32000000,1605433499999,460433.98022860,1896,10255.44000000,288200.51614850
2020-11-15 11:45:00,28.08020000,28.12920000,28.06730000,28.12230000,4945.66400000,1605434399999,139026.25478000,712,2993.66400000,84151.91350080
2020-11-15 12:00:00,28.12310000,28.12920000,28.00010000,28.00180000,13234.96800000,1605435299999,371312.69711280,1668,6456.19200000,181148.03105550
2020-11-15 12:15:00,28.00170000,28.00170000,27.81000000,27.87330000,22006.48400000,1605436199999,613803.75967140,2620,12106.35300000,337691.45372320
2020-11-15 12:30:00,27.88170000,27.89640000,27.85010000,27.87890000,4550.86200000,1605437099999,126837.28439980,847,1925.87600000,53679.22367260
2020-11-15 12:45:00,27.87940000,27.91140000,27.87700000,27.89870000,10335.95700000,1605437999999,288333.17263500,1010,5325.34700000,148560.74296690
2020-11-15 13:00:00,27.90230000,27.91610000,27.85480000,27.89660000,6209.84300000,1605438899999,173225.33511080,931,3303.71400000,92161.31137730
2020-11-15 13:15:00,27.88630000,27.95470000,27.84290000,27.94740000,7247.12600000,1605439799999,202114.31173580,1207,4237.60000000,118197.77259820
2020-11-15 13:30:00,27.94770000,27.98260000,27.83720000,27.85300000,16584.06900000,1605440699999,462499.56597350,1730,7575.90500000,211307.22436780
2020-11-15 13:45:00,27.85500000,27.91020000,27.77210000,27.84910000,27436.84300000,1605441599999,763649.74815960,2879,15346.52300000,427200.70296530
2020-11-15 14:00:00,27.84910000,27.84910000,27.74430000,27.80630000,17483.78300000,1605442499999,485911.97030280,2366,7568.07800000,210379.97294030
2020-11-15 14:15:00,27.80920000,27.89400000,27.80480000,27.86690000,7086.70500000,1605443399999,197464.83255830,1175,3396.46600000,94644.47975050
2020-11-15 14:30:00,27.86650000,27.91980000,27.83420000,27.88200000,7775.14200000,1605444299999,216697.71596190,1132,4874.35900000,135845.81348020
2020-11-15 14:45:00,27.88780000,27.93000000,27.88000000,27.88000000,5551.72800000,1605445199999,154897.50707660,773,3173.65000000,88554.22578680
2020-11-15 15:00:00,27.88010000,27.88090000,27.78000000,27.79000000,9895.43900000,1605446099999,275300.88267320,1172,3779.30400000,105151.54142610
2020-11-15 15:15:00,27.79000000,27.91930000,27.78830000,27.89930000,8575.55500000,1605446999999,238929.49076560,1333,5804.66800000,161732.76300270
2020-11-15 15:30:00,27.89750000,27.93280000,27.88000000,27.91910000,9837.94700000,1605447899999,274529.32931320,1250,5558.89200000,155134.35574390
2020-11-15 15:45:00,27.91990000,27.96490000,27.89250000,27.91140000,10843.10900000,1605448799999,302865.26243120,1030,5875.72600000,164100.94075880
2020-11-15 16:00:00,27.91210000,27.93470000,27.86900000,27.88050000,11704.63400000,1605449699999,326543.37937650,1378,5695.77400000,158937.08380050
2020-11-15 16:15:00,27.88130000,28.00000000,27.86450000,27.99910000,16584.65500000,1605450599999,463502.26166580,1780,11069.32500000,309451.74776770
2020-11-15 16:30:00,27.99910000,28.00000000,27.94090000,27.95340000,9423.57200000,1605451499999,263587.14967860,1277,4965.98200000,138911.60130610
2020-11-15 16:45:00,27.95390000,27.99270000,27.92000000,27.96850000,6722.45000000,1605452399999,187896.88968020,998,3455.78700000,96588.14490210
2020-11-15 17:00:00,27.96850000,27.99820000,27.91300000,27.98770000,10474.26800000,1605453299999,292775.24414100,1080,5146.37600000,143875.16893350
2020-11-15 17:15:00,27.98890000,27.99830000,27.87000000,27.88130000,12343.03800000,1605454199999,344947.15894980,1571,4564.89200000,127580.19862270
2020-11-15 17:30:00,27.87910000,27.92200000,27.86820000,27.90000000,8465.64500000,1605455099999,236192.28883750,1349,5385.49300000,150259.78190660
2020-11-15 17:45:00,27.90000000,27.92270000,27.86750000,27.88670000,7780.26900000,1605455999999,216995.37184190,910,4948.86600000,138033.90907370
2020-11-15 18:00:00,27.88670000,27.96790000,27.68090000,27.78000000,29816.91800000,1605456899999,829742.72351670,3532,10953.13700000,305097.94638300
2020-11-15 18:15:00,27.77730000,27.82730000,27.73010000,27.76170000,16638.09900000,1605457799999,462026.37632180,1947,8407.74200000,233463.63841930
2020-11-15 18:30:00,27.75490000,27.85490000,27.73360000,27.77640000,16820.70200000,1605458699999,467350.95870170,1632,11139.60600000,309565.61890760
2020-11-15 18:45:00,27.77640000,27.81680000,27.74180000,27.75570000,9670.96100000,1605459599999,268604.26168010,1187,4174.12700000,115940.44648240
2020-11-15 19:00:00,27.75570000,27.76980000,27.68970000,27.73450000,12136.70100000,1605460499999,336568.32268260,1531,5935.76900000,164607.97346100
2020-11-15 19:15:00,27.73650000,27.76200000,27.70870000,27.72430000,12003.94200000,1605461399999,332873.91335680,1657,6956.58100000,192905.04168620
2020-11-15 19:30:00,27.72340000,27.73120000,27.56660000,27.66200000,30937.93800000,1605462299999,855495.02835030,4343,14962.80800000,413823.28800910
2020-11-15 19:45:00,27.65820000,27.66490000,27.54310000,27.60800000,16122.72500000,1605463199999,445043.70110090,2531,7764.68500000,214327.68519350
