2020-11-15 17:46:00,12.45440000,12.45580000,12.44700000,12.45260000,1700.64000000,1605455219999,21174.57048500,35,125.15000000,1558.18168900
2020-11-15 17:47:00,12.45310000,12.45360000,12.45020000,12.45340000,92.28000000,1605455279999,1149.07883300,7,35.04000000,436.25695200
2020-11-15 17:48:00,12.45520000,12.46020000,12.45510000,12.45660000,371.96000000,1605455339999,4633.28911000,16,271.96000000,3387.62911000
2020-11-15 17:50:00,12.46400000,12.46400000,12.45600000,12.45760000,2235.42000000,1605455459999,27852.58889600,37,16.00000000,199.33280000
2020-11-15 17:51:00,12.44710000,12.44710000,12.44710000,12.44710000,17.50000000,1605455519999,217.82425000,1,0.00000000,0.00000000
2020-11-15 17:52:00,12.43660000,12.43660000,12.43650000,12.43650000,7.13000000,1605455579999,88.67294800,2,0.00000000,0.00000000
2020-11-15 17:53:00,12.44150000,12.44150000,12.43990000,12.43990000,30.68000000,1605455639999,381.67449000,3,0.00000000,0.00000000
2020-11-15 17:54:00,12.43870000,12.43870000,12.43870000,12.43870000,27.80000000,1605455699999,345.79586000,2,27.80000000,345.79586000
2020-11-15 17:55:00,12.44390000,12.45550000,12.44340000,12.45540000,2020.79000000,1605455759999,25157.20972200,47,1486.70000000,18507.47241000
2020-11-15 17:56:00,12.45900000,12.45900000,12.45130000,12.45450000,881.59000000,1605455819999,10978.15459000,23,9.96000000,124.04746300
2020-11-15 17:57:00,12.45220000,12.45220000,12.45220000,12.45220000,0.00000000,1605455879999,0.00000000,0,0.00000000,0.00000000
2020-11-15 17:58:00,12.45150000,12.45290000,12.45120000,12.45120000,447.73000000,1605455939999,5574.90315400,7,10.28000000,128.00142000
2020-11-15 17:59:00,12.46090000,12.46090000,12.45500000,12.45500000,467.03000000,1605455999999,5818.58362500,10,40.00000000,498.20400000
2020-11-15 18:00:00,12.46150000,12.46150000,12.45190000,12.45400000,604.40000000,1605456059999,7527.47857200,20,55.34000000,689.22672800
2020-11-15 18:01:00,12.43450000,12.43450000,12.42320000,12.43040000,3054.30000000,1605456119999,37960.11125600,82,1013.60000000,12598.81301500
2020-11-15 18:02:00,12.44170000,12.45100000,12.43930000,12.45100000,580.94000000,1605456179999,7230.10489400,17,539.03000000,6708.67130600
2020-11-15 18:03:00,12.45900000,12.46610000,12.45890000,12.45900000,496.49000000,1605456239999,6187.35209900,17,438.58000000,5465.85000000
2020-11-15 18:04:00,12.46080000,12.46180000,12.46080000,12.46150000,72.00000000,1605456299999,897.19715000,4,67.00000000,834.89015000
2020-11-15 18:05:00,12.50500000,12.52410000,12.50500000,12.52410000,7122.52000000,1605456359999,89152.77620500,108,6211.40000000,77745.17432300
2020-11-15 18:06:00,12.54760000,12.55740000,12.54460000,12.55340000,6372.99000000,1605456419999,79987.10736900,149,5011.69000000,62901.07442800
2020-11-15 18:07:00,12.52670000,12.52970000,12.51190000,12.52290000,3234.44000000,1605456479999,40493.12822400,84,1331.62000000,16674.68316600
2020-11-15 18:08:00,12.49580000,12.49660000,12.48220000,12.49600000,4297.77000000,1605456539999,53672.35895700,96,2235.81000000,27926.59873300
2020-11-15 18:09:00,12.51620000,12.51620000,12.50730000,12.51060000,945.07000000,1605456599999,11823.69745400,68,506.10000000,6332.00503100
2020-11-15 18:10:00,12.48760000,12.49790000,12.48760000,12.49250000,1916.62000000,1605456659999,23946.44061300,41,969.92000000,12118.28503400
2020-11-15 18:11:00,12.47660000,12.47660000,12.46420000,12.46660000,1422.86000000,1605456719999,17743.18867900,48,233.48000000,2911.41755200
2020-11-15 18:12:00,12.48270000,12.48540000,12.47000000,12.47320000,2530.66000000,1605456779999,31573.16466300,91,223.67000000,2790.75759100
2020-11-15 18:13:00,12.45540000,12.45790000,12.44650000,12.45090000,4030.61000000,1605456839999,50189.97373600,104,1953.35000000,24324.63252900
2020-11-15 18:14:00,12.45110000,12.45280000,12.44200000,12.44880000,1440.58000000,1605456899999,17932.49989600,31,932.98000000,11613.40170600
2020-11-15 18:15:00,12.45170000,12.45210000,12.43860000,12.44770000,1220.69000000,1605456959999,15191.43542400,36,856.24000000,10656.67500100
2020-11-15 18:16:00,12.44430000,12.44700000,12.43640000,12.44250000,1155.54000000,1605457019999,14377.19582300,20,642.84000000,7999.83591100
2020-11-15 18:17:00,12.44490000,12.46410000,12.44490000,12.46280000,2313.56000000,1605457079999,28816.90080900,57,1542.80000000,19217.04028700
2020-11-15 18:18:00,12.44630000,12.44700000,12.44190000,12.44390000,1252.79000000,1605457139999,15591.36483900,26,343.31000000,4272.94098300
2020-11-15 18:19:00,12.44860000,12.45170000,12.44570000,12.45170000,1722.56000000,1605457199999,21444.30880600,24,1342.23000000,16710.00153900
2020-11-15 18:20:00,12.45790000,12.46050000,12.44630000,12.46010000,1745.15000000,1605457259999,21737.49158500,35,1577.11000000,19644.67769200
2020-11-15 18:21:00,12.45580000,12.45620000,12.45160000,12.45490000,245.92000000,1605457319999,3062.89223900,15,131.39000000,1636.41958500
2020-11-15 18:22:00,12.45230000,12.46000000,12.45050000,12.46000000,1648.00000000,1605457379999,20526.87321000,39,1411.25000000,17578.56539800
2020-11-15 18:23:00,12.46320000,12.46330000,12.45250000,12.46330000,5869.30000000,1605457439999,73122.44499200,82,4769.77000000,59421.85044900
2020-11-15 18:24:00,12.45710000,12.46510000,12.45620000,12.45620000,1519.97000000,1605457499999,18936.87696600,27,959.47000000,11953.49119300
2020-11-15 18:25:00,12.45090000,12.45430000,12.44000000,12.44000000,1270.63000000,1605457559999,15815.01217600,53,416.65000000,5187.62693700
